userName,content,score,thumbsUpCount,reviewCreatedVersion,at
Pengguna Google,"Kenapa ya Pengajuan gopay pinjaman selalu ditolak alias susah banget sih. Saya mengajukan pada paylater seperti kredivo mudah banget dari limit 1,3 jt hingga 19 jt dg score A saat ini lancar - lancar aja. Terimakasih🙏",5,0,,2023-12-04 18:29:38
Pengguna Google,Makasih,5,0,1.13.0,2023-12-04 18:22:03
Pengguna Google,Sangat bagus banget aplikasi gopay dan bebas gratis lagi🤗🤗,5,0,1.13.0,2023-12-04 18:11:38
Pengguna Google,Sangat efisien dan mudah di gunakan,5,0,,2023-12-04 18:02:05
Pengguna Google,Sangat sangat memuaskan sekali,5,0,1.13.0,2023-12-04 17:52:17
Pengguna Google,Oke lancar..,5,0,1.13.0,2023-12-04 17:39:31
Pengguna Google,mantap lebih mudah tranfer ke akun driver,5,0,1.13.0,2023-12-04 17:28:03
Pengguna Google,memuaskan,4,0,1.13.0,2023-12-04 17:26:35
Pengguna Google,Lebih di permudah pelayanan utk,5,0,1.13.0,2023-12-04 17:17:54
Pengguna Google,Ok,5,0,1.12.1,2023-12-04 17:13:41
Pengguna Google,Ok,5,0,1.13.0,2023-12-04 17:12:44
Pengguna Google,cepat n gk ribet,5,0,1.13.0,2023-12-04 17:10:22
Pengguna Google,top baaangeeet,5,0,1.13.0,2023-12-04 17:01:12
Pengguna Google,"Mudah dan nyaman dipakai, terimakasih gopay semoga banyak bonus dan hadianya.",5,0,1.13.0,2023-12-04 16:58:42
Pengguna Google,Madep,5,0,1.13.0,2023-12-04 16:54:25
Pengguna Google,"Fiturnya gampang sangat mudah digunakan, sangat mudah untuk melakukan transaksi",5,0,1.13.0,2023-12-04 16:52:28
Pengguna Google,mudah banget mudah mudahan bisa cepet naik haji amin,5,0,1.13.0,2023-12-04 16:46:17
Pengguna Google,Udah dari lama pake gopaii ngebantu bangettt sumpahh transaksi apapun jadi mudahh bangettt terus biaya adminnya kecil juga uang aku juga terjamin bangett the bestt sih aplikasinya,5,0,1.12.1,2023-12-04 16:45:30
Pengguna Google,Mantap lah pokoknya Gopay mempermudah transaksi,5,0,1.13.0,2023-12-04 16:45:11
Pengguna Google,Simple,5,0,1.13.0,2023-12-04 16:12:52
Pengguna Google,Bagus,5,0,1.13.0,2023-12-04 16:12:01
Pengguna Google,Secepat kilat,5,0,,2023-12-04 16:10:14
Pengguna Google,ok,5,0,1.13.0,2023-12-04 16:10:08
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 16:07:05
Pengguna Google,Memang terbaik,5,0,1.13.0,2023-12-04 16:02:51
Pengguna Google,Ok mntab,5,0,1.13.0,2023-12-04 15:59:08
Pengguna Google,Mantullllllĺl pakai gopay,5,0,1.13.0,2023-12-04 15:56:50
Pengguna Google,"Saldo gopay ku hilang 2 juta gimana ini, akun logout sendiri dan setelah login lagi kok jadi akun baru, dan saldo 0 Lapornya kemana ini",1,0,1.13.0,2023-12-04 15:53:39
Pengguna Google,Semua jadi mudahh🥲👍🏻,5,0,1.13.0,2023-12-04 15:50:01
Pengguna Google,ok,5,0,1.13.0,2023-12-04 15:48:25
Pengguna Google,okk,5,0,1.13.0,2023-12-04 15:47:58
Pengguna Google,Top,5,0,1.13.0,2023-12-04 15:45:01
Pengguna Google,"aplikasi yang sangat luar biasa, simple, mudah, dan aman untuk semua transaksi",5,1,1.13.0,2023-12-04 15:43:53
Pengguna Google,"Transaksi jadi mudah, aman dan nyaman..",5,0,1.13.0,2023-12-04 15:40:51
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 15:40:40
Pengguna Google,oke banget gopay,5,0,1.13.0,2023-12-04 15:39:07
Pengguna Google,mntap,5,0,1.13.0,2023-12-04 15:35:13
Pengguna Google,Lebih mudah dan sangat membantu,5,0,,2023-12-04 15:27:10
Pengguna Google,Ok,5,0,1.13.0,2023-12-04 15:20:41
Pengguna Google,Keren,5,0,1.13.0,2023-12-04 15:18:12
Pengguna Google,Free transfer ke semua bank,5,0,1.13.0,2023-12-04 15:16:09
Pengguna Google,Gak mengecewakan,5,0,1.13.0,2023-12-04 15:14:01
Pengguna Google,"Mantap,,,, sangat membantu.... Trimakasih",5,0,1.13.0,2023-12-04 15:10:00
Pengguna Google,Good,5,0,1.12.1,2023-12-04 15:08:41
Pengguna Google,The best,5,0,,2023-12-04 15:08:08
Pengguna Google,"Gak ada live chat untuk keluhan langsung, saya gak bisa masuk melalui akun gojek, gak ada pilihan di gopat",1,0,1.13.0,2023-12-04 15:05:23
Pengguna Google,Sangat membantu sekali,5,0,1.11.0,2023-12-04 15:02:53
Pengguna Google,Aplikasinya sangat baguss,5,0,,2023-12-04 14:59:30
Pengguna Google,Best,5,0,1.13.0,2023-12-04 14:59:28
Pengguna Google,Apl bagus,5,0,,2023-12-04 14:58:27
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 14:57:28
Pengguna Google,sangat bermanfaat,5,0,1.13.0,2023-12-04 14:57:13
Pengguna Google,Rekomendasi banget aplikasinya,5,0,1.13.0,2023-12-04 14:56:28
Pengguna Google,Terbaik,5,0,1.13.0,2023-12-04 14:54:01
Pengguna Google,Cepat ok punya,5,0,1.13.0,2023-12-04 14:53:30
Pengguna Google,sangat membantu dalam setiap pembayaran non tunai... terimakasih,5,1,1.13.0,2023-12-04 14:50:42
Pengguna Google,"Aplikasi sangat membantu ,,",5,0,1.13.0,2023-12-04 14:50:31
Pengguna Google,cepat,5,0,1.13.0,2023-12-04 14:48:49
Pengguna Google,"Sy sebagai mitra gojek dn aktif sampai skrg , bahkan oderan sy stabil performa sy baik. Awal ad gopay pinjam sangat membantu sy utk tambahan modal ataupun utk keperluan lainnya.. Di awal sy melakukan penarikan dana di gopaypinjam berhasil itupun dgn limit kecil 800 rb dng tenor 3 bln. Dmn pelunasan sy coba lakukan lbh cepat 1 bln ( 2 bln sy lunaskan ) Ketika sy coba lakukan penarikan ke 2 di gopay lpinjam , namun hasilnya di tolak. Dn pd kesempatn ke 3 lagi lagi di tolak !!",1,0,1.13.0,2023-12-04 14:46:07
Pengguna Google,"Tolong untuk harga pulsa nya semua di turunkan lah kak, untuk aplikasi nya sangat membantu, transfer kemana pun gratis 👍👍👍",5,4,1.13.0,2023-12-04 14:44:08
Pengguna Google,keren njirr,5,0,1.13.0,2023-12-04 14:41:34
Pengguna Google,"Apk tidak benar, top up emoney selalu gagal dan selalu gak kembali lagi duit nya.. Sudah berapa kali saya top up gak masuk2 mlu",1,0,1.13.0,2023-12-04 14:39:58
Pengguna Google,sangat membantu,5,0,1.13.0,2023-12-04 14:39:27
Pengguna Google,"Rekomendasi banget aplikasinya,fiturnya lengkap dan gampang di gunakan",5,0,1.13.0,2023-12-04 14:37:56
Pengguna Google,"jika transaksi lewat XL, atau IM3 tagihan tidak bisa di ubah agar bisa pakai promo, agak mengesalkan karna tidak bisa pakai promo.. menggunakan promo harus menambah sekian rupiah dan tidak bisa di ubah melebihi tagihan tersebut, jadi untuk kedepannya mohon untuk agar promo bisa dipakai jika bisa mengubah atau menambah tagihannya, ataupun kalau perlu menggunakan promo tidak perlu menambah tagihan. Terima Kasih",2,1,1.13.0,2023-12-04 14:34:21
Pengguna Google,"Apknya sangat membantu banget buat transfer cepet,mudah,dan praktis .....sangat terbantu banget pokoknya sama apk ini",5,3,1.13.0,2023-12-04 14:33:50
Pengguna Google,Top,5,0,1.13.0,2023-12-04 14:33:25
Pengguna Google,Bagus,5,0,1.13.0,2023-12-04 14:33:00
Pengguna Google,Min pin nya belum masuk sudah kutunggu masa sudah ku coba Masih sama aja gimana ini udah top up 100 sama aja,4,0,1.13.0,2023-12-04 14:31:43
Pengguna Google,helped by GoPay,5,0,1.13.0,2023-12-04 14:29:06
Pengguna Google,Transaksi lebih mudah menggunakan gopay enak banget dan dapat cashback lagi setiap transaksi nya,4,1,1.13.0,2023-12-04 14:26:08
Pengguna Google,Nantap,5,0,1.13.0,2023-12-04 14:25:30
Pengguna Google,"aplikasi yg memudahkan penggunanya, sejak pake gopay jadi nggak ribet2 pegang cash lagi, terus nggak pusing2 mikir biaya transfer juga",5,0,1.13.0,2023-12-04 14:25:14
Pengguna Google,Lebih cepat dan hemay,5,0,1.13.0,2023-12-04 14:24:37
Pengguna Google,ok,4,0,1.13.0,2023-12-04 14:20:01
Pengguna Google,"Gopay mantap,,,, Semoga lancar",5,0,1.13.0,2023-12-04 14:17:31
Pengguna Google,Keren nih ga rugi milih ewalet gopay untuk sarana transaksi digital top dah,5,0,1.12.1,2023-12-04 14:15:05
Pengguna Google,mantap,5,0,1.13.0,2023-12-04 14:11:51
Pengguna Google,Aktivitas makin mudah Semoga semakin baik,5,0,1.13.0,2023-12-04 14:10:44
Pengguna Google,Keren pokoknya,5,0,1.13.0,2023-12-04 14:08:13
Pengguna Google,Pilihan terbaik,5,0,1.13.0,2023-12-04 14:07:33
Pengguna Google,Ok dah,5,0,1.13.0,2023-12-04 14:07:24
Pengguna Google,Transaksi y cepet.mantap,5,0,1.13.0,2023-12-04 14:04:06
Pengguna Google,"keren dah, banyak promo nya",5,0,1.13.0,2023-12-04 14:02:01
Pengguna Google,sangat puas pake gopay,5,0,,2023-12-04 13:56:16
Pengguna Google,gopay skrng kren luas ok bsa tuk transper kemna z .. cpat dn tidak ribeut .. aku sangat puas dngan adanya app gopay trnsper nih .. trmksh...,5,0,1.13.0,2023-12-04 13:53:09
Pengguna Google,"Joss,gampang lancar...",5,0,1.12.1,2023-12-04 13:51:46
Pengguna Google,Susah nya up grade,1,0,1.13.0,2023-12-04 13:49:23
Pengguna Google,Mantul,5,0,1.13.0,2023-12-04 13:49:17
Pengguna Google,"fitur sederhana mudah dipahami,mantap sih pakai gopay",5,0,1.13.0,2023-12-04 13:46:38
Pengguna Google,Transaksi gercep,5,0,1.13.0,2023-12-04 13:45:06
Pengguna Google,Fleksibel mudah dan banyak promo gratis biaya admin,5,0,,2023-12-04 13:43:45
Pengguna Google,Mantaps,5,0,1.13.0,2023-12-04 13:43:41
Pengguna Google,Jos,5,0,1.13.0,2023-12-04 13:42:18
Pengguna Google,Sangat membantu pengaturan prngeluaran uang saya d gopartner🙏🙏🙏,5,0,1.13.0,2023-12-04 13:41:15
Pengguna Google,Sangat membantu joooosssssss,5,0,1.13.0,2023-12-04 13:40:58
Pengguna Google,sangat membantu dalam pembayaran,5,0,,2023-12-04 13:30:21
Pengguna Google,bauk,5,0,1.13.0,2023-12-04 13:29:13
Pengguna Google,Mantap Banget Gopay dengan terhubungnya gopay dan bank jago makin power full banget gopay dan jago love you lah gopay xixi,5,0,1.13.0,2023-12-04 13:28:19
Pengguna Google,Good,5,0,1.13.0,2023-12-04 13:24:47
Pengguna Google,mantap...👍,5,0,1.13.0,2023-12-04 13:23:13
Pengguna Google,sangat membantu,5,0,1.13.0,2023-12-04 13:23:08
Pengguna Google,Transaksi selama ini lancar2 sajah...👍,5,0,1.13.0,2023-12-04 13:22:24
Pengguna Google,"Manthap, meringankan, gak pernah gagal transfer",5,0,1.13.0,2023-12-04 13:21:30
Pengguna Google,Mantapppp,5,0,1.13.0,2023-12-04 13:18:02
Pengguna Google,Praktis dan mudah pemakaiannya,5,0,1.13.0,2023-12-04 13:16:27
Pengguna Google,simpel dan mudah utk pembelian pulsa dan transfer Bank,3,0,1.13.0,2023-12-04 13:15:04
Pengguna Google,Wajib klo tranfer ga ada admin ya,5,0,1.13.0,2023-12-04 13:14:19
Pengguna Google,Oke,5,0,1.13.0,2023-12-04 13:13:30
Pengguna Google,sangat membantu,5,0,1.13.0,2023-12-04 13:11:51
Pengguna Google,"gajelas, ngajuin ditolak mulu padahal dibayar tepat waktu, sombong bener",1,0,,2023-12-04 13:07:28
Pengguna Google,"aplikasinya enakk dipakee, bnyk banget cashback pliss makasii gopayy!! tf jg gampang aplikasinya simpel ga ribet dipake",5,0,1.13.0,2023-12-04 13:04:57
Pengguna Google,"Aplikasi bagus , sangat efektif dan efisien",5,0,1.12.1,2023-12-04 13:04:22
Pengguna Google,Mantaaaaaaap 👍👍👍👍,5,0,1.12.1,2023-12-04 13:03:42
Pengguna Google,bagus,5,0,1.13.0,2023-12-04 13:02:03
Pengguna Google,fitur nya sederhana dan mudah digunakan untuk membayar transaksi kemana saja dengan cepat,5,2,1.13.0,2023-12-04 13:01:34
Pengguna Google,Aplikasi nya simple dan bagus,5,0,1.13.0,2023-12-04 12:58:42
Pengguna Google,Sangat membantu mempermudah urusan,5,0,1.13.0,2023-12-04 12:58:41
Pengguna Google,Sangat membantu,5,0,1.13.0,2023-12-04 12:56:14
Pengguna Google,oke,5,0,1.13.0,2023-12-04 12:53:31
Pengguna Google,Mantap Ini yg sya suka saldo hilg berani bertanggung jwb,5,0,1.13.0,2023-12-04 12:51:04
Pengguna Google,Sangat membantu tuk keperluan sehari-sehari,5,0,1.13.0,2023-12-04 12:50:04
Pengguna Google,"Aplikasinya mudah digunakan, fitur nya lengkap, bisa di hp ku tidak ada kendala",5,1,1.13.0,2023-12-04 12:49:52
Pengguna Google,sangat membantu dan selalu terdepan,5,0,1.13.0,2023-12-04 12:49:33
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 12:48:42
Pengguna Google,mantep,5,0,1.13.0,2023-12-04 12:47:04
Pengguna Google,apk nya membantu bangett makasih GoPay,5,0,1.13.0,2023-12-04 12:46:20
Pengguna Google,Bagus sangat bermanfaat,5,0,1.13.0,2023-12-04 12:43:24
Pengguna Google,Mantap tanpa admin,5,0,1.13.0,2023-12-04 12:43:18
Pengguna Google,mantap,5,0,1.13.0,2023-12-04 12:43:03
Pengguna Google,mantap jadi g repot lg,5,0,1.11.0,2023-12-04 12:41:12
Pengguna Google,Mantaaap,5,0,1.13.0,2023-12-04 12:40:02
Pengguna Google,Ok,5,0,,2023-12-04 12:38:44
Pengguna Google,Very Good,5,0,1.13.0,2023-12-04 12:33:41
Pengguna Google,Sangat membantu,5,0,,2023-12-04 12:28:37
Pengguna Google,"Aplikasi yang sangat mudah untuk di gunakan, dengan gopay semua jadi lebih mudah mantap",5,3,1.13.0,2023-12-04 12:26:15
Pengguna Google,Ok,5,0,1.13.0,2023-12-04 12:26:09
Pengguna Google,"E-wallet gopay emang terbaik, selama saya menggunakan ngk pernah ada kendala. Dan udah mendukung pembayaran di manapun di seluruh Indonesia",5,1,1.13.0,2023-12-04 12:20:59
Pengguna Google,aplikasi transaksi paling mudah di gunakan.di pahami dan mengerti jos pokonya,5,0,1.13.0,2023-12-04 12:20:58
Pengguna Google,Mantap membantu untuk transfer antar bank tiap hari gratis,5,0,1.13.0,2023-12-04 12:18:46
Pengguna Google,Aplikasi mantul sangat membantu.,5,0,1.13.0,2023-12-04 12:16:59
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 12:13:19
Pengguna Google,Cepat tanggap.. respon nya essiippp..,5,0,1.13.0,2023-12-04 12:12:43
Pengguna Google,Rekomendasi banget sangat membantu buat transaksi online mau pun offline 👍👍👍,5,0,1.11.0,2023-12-04 12:12:00
Pengguna Google,keren,5,0,1.13.0,2023-12-04 12:11:01
Pengguna Google,Sangat baik,5,0,1.13.0,2023-12-04 12:07:55
Pengguna Google,Mantap,5,0,1.8.1,2023-12-04 12:05:33
Pengguna Google,Sangat membantu sekali,4,0,1.13.0,2023-12-04 12:03:51
Pengguna Google,"Lama banget verifikasi doang, susah amat harus gopay plus. Ngabisin waktu aja, alesannya sinyal lemah, gw buka app lain lancar aja.",1,5,1.13.0,2023-12-04 12:01:42
Pengguna Google,Sangat membantu,5,0,1.13.0,2023-12-04 12:00:42
Pengguna Google,okeeee,5,0,1.13.0,2023-12-04 11:57:40
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 11:56:40
Pengguna Google,membantu,5,0,1.13.0,2023-12-04 11:55:10
Pengguna Google,"""Aplikasi ini sangat mudah untuk di gunakan . Semua ada di dalam dari transfer lebih mudah . Isi pulsa dan token masih lengkap lainya cocok buat kalian harus pakai aplikasi ini""",5,18,1.13.0,2023-12-04 11:55:02
Pengguna Google,"Sangat membantu, transfer kemana aja tanpa biaya admin",5,0,1.13.0,2023-12-04 11:52:55
Pengguna Google,sangat membantu,5,0,1.13.0,2023-12-04 11:52:35
Pengguna Google,Gopay selalu terbaik untuk semua,5,0,1.13.0,2023-12-04 11:52:19
Pengguna Google,Good,5,0,1.13.0,2023-12-04 11:50:53
Pengguna Google,Lebih simple..aplikasi yang sangat rekomended....ada banyak promonya.,5,0,,2023-12-04 11:49:53
Pengguna Google,keren banget..,5,0,1.13.0,2023-12-04 11:49:27
Pengguna Google,Aplikasi nya memang oke banget.,5,0,,2023-12-04 11:48:11
Pengguna Google,Mantab,5,0,1.13.0,2023-12-04 11:46:42
Pengguna Google,T O P,5,0,1.13.0,2023-12-04 11:46:06
Pengguna Google,Is very2 goods,5,0,1.13.0,2023-12-04 11:45:54
Pengguna Google,"Pertahankan software nya, tetap dijaga amannya data, tetap stabil jaringan. Semangat.",5,0,,2023-12-04 11:39:15
Pengguna Google,"sangat membantu, dan tidak mahal",5,0,,2023-12-04 11:37:21
Pengguna Google,Aplikasi yang paling mengerti,5,0,1.13.0,2023-12-04 11:36:50
Pengguna Google,"Mudah, cepat, efisien.",5,0,1.13.0,2023-12-04 11:35:55
Pengguna Google,Aplikasi yg sangat berguna buat saya dalam bertransaksi....mantap pokoke,5,0,1.13.0,2023-12-04 11:35:01
Pengguna Google,"Nyaman banget dengan apk ini,fiturnya banyak dan sangat membantu proses pembayaran,akses nya gampang lagii keren bangett dan pas bangett untuk yg mau gercep bayarr👍",5,0,,2023-12-04 11:34:15
Pengguna Google,Tolong tingkatkan lagi dong biar bisa TF ke akun dana atau yg lainnya,5,0,1.13.0,2023-12-04 11:33:54
Pengguna Google,Cukup bagus,5,0,1.13.0,2023-12-04 11:31:18
Pengguna Google,Mantap gopay,5,0,,2023-12-04 11:30:47
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 11:29:45
Pengguna Google,Good job,5,0,1.13.0,2023-12-04 11:26:06
Pengguna Google,Apk gopay sangat bagus dan top,5,0,1.11.0,2023-12-04 11:25:15
Pengguna Google,Mantull,5,0,1.13.0,2023-12-04 11:23:14
Pengguna Google,Semoga slalu menjadi yg terbaik,5,0,1.13.0,2023-12-04 11:22:51
Pengguna Google,Bikin asik bertransaksi,5,0,1.13.0,2023-12-04 11:22:47
Pengguna Google,Transaksi lebih mudah,5,0,1.13.0,2023-12-04 11:22:36
Pengguna Google,good sangat mudah dan sangat membantu,5,0,1.13.0,2023-12-04 11:21:39
Pengguna Google,Aplikasi ini sangat membantu saya untuk melakukan pembelian apapun.,5,0,1.13.0,2023-12-04 11:20:11
Pengguna Google,good,5,0,1.13.0,2023-12-04 11:18:22
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 11:18:04
Pengguna Google,Bisa bayar pake virtual akun,5,0,1.13.0,2023-12-04 11:17:41
Pengguna Google,Praktis gak ribet jarang ada eror,5,0,1.13.0,2023-12-04 11:13:49
Pengguna Google,mantap lancar cepat simpel,5,0,1.13.0,2023-12-04 11:09:08
Pengguna Google,"Aplikasinya ringan,,, mudah mudahan memperlancar transaksi saya",5,1,1.13.0,2023-12-04 11:07:38
Pengguna Google,aplikasi yg sangat mudah untuk tranksasi dan sangat membantu..,5,0,1.13.0,2023-12-04 11:05:16
Pengguna Google,"Mantap,, app nya sangat membantu buat transfer gratis",5,1,1.13.0,2023-12-04 11:04:27
Pengguna Google,Mantap,5,0,,2023-12-04 11:04:15
Pengguna Google,Top bwanget,5,0,1.13.0,2023-12-04 10:59:49
Pengguna Google,Aplikasi favorit gopay sangat mudah digunakan aman nyaman bisa beli pulsa dan kuota juga lengkap,5,2,1.13.0,2023-12-04 10:59:05
Pengguna Google,amplikasinya bagus saya suka dan untuk transfer cepat seperti kilat,5,0,1.13.0,2023-12-04 10:58:51
Pengguna Google,"Aplikasinya bagus dan bekerja dengan baik, selain itu fiturnya lengkap dan mudah digunakan",5,2,1.13.0,2023-12-04 10:58:10
Pengguna Google,keren,5,0,1.13.0,2023-12-04 10:57:19
Pengguna Google,👍👍👍👍👍👍👍👍,5,0,1.13.0,2023-12-04 10:56:26
Pengguna Google,Sayang nya TDK bisa di ACC di gopai pinjam,5,0,1.13.0,2023-12-04 10:55:08
Pengguna Google,Sip laah,5,0,1.13.0,2023-12-04 10:51:46
Pengguna Google,Terimakasi,3,0,1.13.0,2023-12-04 10:50:58
Pengguna Google,Aplikasi mantap dan mudah digunakan,5,0,1.13.0,2023-12-04 10:50:01
Pengguna Google,Mantul jaya terus ......,5,0,1.13.0,2023-12-04 10:48:47
Pengguna Google,Bagus tingkatkan keamanan nya dan permudahkan pinjaman nya,5,0,1.13.0,2023-12-04 10:46:08
Pengguna Google,"Mantap, Pembayaran online menjadi lebih mudah.",5,0,,2023-12-04 10:30:49
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 10:30:11
Pengguna Google,Go Go Power ranger,5,0,1.13.0,2023-12-04 10:25:47
Pengguna Google,good,5,0,,2023-12-04 10:25:31
Pengguna Google,Pegaduan respon lama da suka gangguan top up saldo sudah terpotong tp saldo belum masuk... Dan tidak ada solusi hanya ada jawaban sedang d tangani.,1,6,1.13.0,2023-12-04 10:22:51
Pengguna Google,mantap gopay keren,5,0,1.13.0,2023-12-04 10:18:11
Pengguna Google,Tooooop..,5,0,1.13.0,2023-12-04 10:18:03
Pengguna Google,transfer gampang,5,0,1.13.0,2023-12-04 10:17:52
Pengguna Google,Sangat membantu,5,0,1.13.0,2023-12-04 10:10:59
Pengguna Google,sangat memuaskan,5,0,1.13.0,2023-12-04 10:10:34
Pengguna Google,top,5,0,1.13.0,2023-12-04 10:10:14
Pengguna Google,"Apk super keren,gak ngelag pas dipake,buat transaksi nyaman banget..oke lah👍",5,0,1.13.0,2023-12-04 10:03:29
Pengguna Google,Mantull,5,0,1.13.0,2023-12-04 10:03:28
Pengguna Google,Parah pengajuan saya di tulak,2,0,1.13.0,2023-12-04 10:02:50
Pengguna Google,JOS DALAM PENANGANAN AKUN TERBLOKIR TAPI BISA KEMBALI LAGI BESERTA ISI SALDO NYA 1 RUPIAH PUN UTUH KEMBALI TANPA BERKURANG SALDO NYA MARI TEMAN2 KITA PAKAI APLIKASI INI PASTI PRAKTIS DAN AMAN JIMAN,5,0,1.13.0,2023-12-04 10:01:19
Pengguna Google,"Saya sangat suka, terima kasi gopay",5,0,1.13.0,2023-12-04 10:00:10
Pengguna Google,bunga nya kurangnya dong,5,0,1.13.0,2023-12-04 09:59:57
Pengguna Google,"Sangat bagus, mudah dan proses cepat",5,0,1.13.0,2023-12-04 09:53:39
Pengguna Google,mantap,5,0,1.13.0,2023-12-04 09:53:01
Pengguna Google,Sangat membantu,5,0,1.13.0,2023-12-04 09:52:30
Pengguna Google,Terima kasih untuk Gopay atas kemudahan dan kenyamanan dalam bertransaksi. Lebih hemat dibandingkan bertransaksi dengan aplikasi bank. Semoga gopay bisa meningkatkan pelayanan nya hingga ke luar negri.,5,7,1.13.0,2023-12-04 09:49:39
Pengguna Google,E wallet yg banyak manfaat dan mempermudah dalam bertransaksi,5,0,,2023-12-04 09:45:52
Pengguna Google,Sangat terbantu bertransaksi,5,0,1.13.0,2023-12-04 09:43:29
Pengguna Google,Terima kasih berkat kamu smw urusan ku jadi mudah💜💜💜💜💜💜💜💜💜💜💜💜💜💜💘💜💜💜💘💜💘💜💜💜💜💜💜💘💘💜💜💜💜💜💜,5,0,1.13.0,2023-12-04 09:42:58
Pengguna Google,Kenapa Gopay g bisa transfer ke bank. Tinggal kirim tapi tidak ada respon,3,0,1.13.0,2023-12-04 09:42:22
Pengguna Google,"Bagus, sangat berguna 👍🏻👍🏻",5,0,,2023-12-04 09:41:52
Pengguna Google,Berguna sekali,5,0,1.13.0,2023-12-04 09:41:46
Pengguna Google,mantap proses cepat,5,0,1.13.0,2023-12-04 09:37:54
Pengguna Google,Sungguh puas menggunakan gopay,5,0,1.13.0,2023-12-04 09:37:38
Pengguna Google,baik,5,0,1.12.1,2023-12-04 09:36:27
Pengguna Google,Mantull,5,0,1.13.0,2023-12-04 09:34:21
Pengguna Google,Semoga jadi partner yg solit dan solidaritas,5,0,1.12.1,2023-12-04 09:34:08
Pengguna Google,Aplikasi memudahkan pengguna bisa untuk membayar berbagai kebutuhan dan praktis sekali,5,1,1.13.0,2023-12-04 09:31:30
Pengguna Google,Mntap tf Lebih mudah,5,0,1.13.0,2023-12-04 09:30:36
Pengguna Google,"Fitur nya sangat membantu sekali, bayar apa aja cepat pakai gopay",5,0,1.10.0,2023-12-04 09:28:51
Pengguna Google,semua transaksi mudahhhh...terutama trf gratis👍,5,0,1.13.0,2023-12-04 09:26:00
Pengguna Google,"Mudah , seru, praktis",5,0,1.13.0,2023-12-04 09:25:24
Pengguna Google,Mantap,5,0,1.13.0,2023-12-04 09:18:04
Pengguna Google,Eeee anjingg pengen hapus akun ajinggg,1,0,1.13.0,2023-12-04 09:17:14
Pengguna Google,Sangat nyaman menggunakan gopay dapat di andalkan tetap pertahankan prioritas utama planggan,5,1,1.13.0,2023-12-04 09:15:38
Pengguna Google,Aplikasi nya bagus untuk membayar tanpa harus Bawak uang cas,5,0,1.13.0,2023-12-04 09:11:13
Pengguna Google,sangat membantu sekali,5,0,1.13.0,2023-12-04 09:09:59
Pengguna Google,"Sangat membantu,, the best lah👍🙏🙏",5,0,1.13.0,2023-12-04 09:08:29
Pengguna Google,Ok,5,0,,2023-12-04 09:08:26
Pengguna Google,sya masih agak bingung bgmna cara melunasi pembelian barang di GoPay ini.. tpi gopay ini sangat membantu sekali,5,0,1.13.0,2023-12-04 09:05:38
Pengguna Google,Uang saya dipotong tanpa pemberitahuan saya....,1,0,1.12.0,2023-12-04 09:04:55
Pengguna Google,siiip mantap 🌟🌟🌟🌟🌟❤️,5,0,1.13.0,2023-12-04 09:04:15
Pengguna Google,"Jadi lebih mudah sekarang kalo bayar pakek gopay, best pokoknyaa",5,0,1.13.0,2023-12-04 09:04:02
Pengguna Google,mantap.. memudahkan dan fast...,5,0,1.13.0,2023-12-04 09:03:18
Pengguna Google,"aplikasi berguna,manfaag bagi orang lain",5,0,1.13.0,2023-12-04 09:02:07
Pengguna Google,Mantap,5,0,1.11.0,2023-12-04 09:00:49
Pengguna Google,👍🏻,5,0,1.13.0,2023-12-04 08:55:23
Pengguna Google,Good...tambah praktis,5,0,1.13.0,2023-12-04 08:53:42
Pengguna Google,Memudahakan untuk trasfer ke semuannya,5,0,1.13.0,2023-12-04 08:50:25
Pengguna Google,"Sy ingin bikin kartu ,dana ,caranya gimana",5,0,,2023-12-04 08:49:59
Pengguna Google,rekomendet sangat membantu,5,0,1.13.0,2023-12-04 08:41:53
Pengguna Google,Cepat dan praktis,5,0,1.13.0,2023-12-04 08:41:02
Pengguna Google,Dompet yg praktis yg bisa di percaya banyak diskon Gak nyesel donwload apk ini,5,0,1.13.0,2023-12-04 08:38:41
Pengguna Google,"Aplikasi terbaik untuk pembayaran apapun dan kapanpun, pokoknya recomended 👍👍",5,0,1.12.1,2023-12-04 08:30:18
Pengguna Google,Keren,5,0,1.12.1,2023-12-04 08:26:39
Pengguna Google,Transfer kemana aja lancar uang aman,5,0,,2023-12-04 08:25:22
Pengguna Google,Lelet,1,0,,2023-12-04 08:21:58
Pengguna Google,sangat mempermudah mobilitas dalam keuangan,5,0,,2023-12-04 08:21:53
Pengguna Google,Gopaylater tidak bisa dipakai !,1,0,1.13.0,2023-12-04 08:21:13
Pengguna Google,"metode pembayaran digital paling populer di Indonesia, QRIS sih, apalagi gopay",5,0,1.13.0,2023-12-04 08:20:39
Pengguna Google,sejauh ini saya suka,5,0,1.13.0,2023-12-04 08:19:12
